date,ticker,close,volume,daily_return,abs_return,momentum_5d,volatility_10d,ticker_GLD,ticker_SPY,ticker_TLT,ticker_VNQ,next_day_return
2024-03-01,GLD,184.41231958529573,13001404.67158357,-0.007186257372783847,0.007186257372783847,0.030526170178524215,0.01063975281018031,1,0,0,0,0.0011512928542582828
2024-03-04,GLD,184.6246321710715,11522114.973346835,0.0011512928542582828,0.0011512928542582828,0.029815249503598595,0.00891438718020293,1,0,0,0,0.014997467114640034
2024-03-05,GLD,187.39353402060965,15040087.551999437,0.014997467114640034,0.014997467114640034,0.03611451090495099,0.009169691952029763,1,0,0,0,0.006472407659649063
2024-03-06,GLD,188.60642136557334,12354283.119353803,0.006472407659649063,0.006472407659649063,0.041252898033671714,0.008887236956088406,1,0,0,0,0.0027114502935573657
2024-03-07,GLD,189.11781830215185,12948478.348249795,0.0027114502935573657,0.0027114502935573657,0.018146560968827385,0.008935447253247021,1,0,0,0,0.008335231928772724
2024-03-08,GLD,190.6941591795638,13551818.216212058,0.008335231928772724,0.008335231928772724,0.034064099450592966,0.00892928883322852,1,0,0,0,-0.003540429845729308
2024-03-11,GLD,190.0190198869982,12118589.925195383,-0.003540429845729308,0.003540429845729308,0.029218136564401087,0.009385959825703697,1,0,0,0,0.0011686669512168384
2024-03-12,GLD,190.2410888356427,8891527.959941026,0.0011686669512168384,0.0011686669512168384,0.015195587349987605,0.009430597646444374,1,0,0,0,0.0016597047107680086
2024-03-13,GLD,190.55683286696487,11549699.074960195,0.0016597047107680086,0.0016597047107680086,0.010341172306170154,0.009424182480201168,1,0,0,0,0.01588557530154427
2024-03-14,GLD,193.58393778469681,13594093.886913328,0.01588557530154427,0.01588557530154427,0.02361554042152436,0.007394469688829777,1,0,0,0,0.0028979678155538133
2024-03-15,GLD,194.14493780600506,10831890.867234016,0.0028979678155538133,0.0028979678155538133,0.01809588002741025,0.006277636669572142,1,0,0,0,0.016995438802199257
2024-03-18,GLD,197.44451621524382,13504255.643966762,0.016995438802199257,0.016995438802199257,0.039077647767373325,0.007095704129521157,1,0,0,0,6.015926089825559e-05
2024-03-19,GLD,197.45639433140775,10026396.492675956,6.015926089825559e-05,6.015926089825559e-05,0.037927166733148,0.006731447657065599,1,0,0,0,0.0024186489519674474
2024-03-20,GLD,197.9339720326167,13146704.028953476,0.0024186489519674474,0.0024186489519674474,0.03871359034814614,0.0067725669699235415,1,0,0,0,-0.013439850518938376
2024-03-21,GLD,195.27376903587862,14136915.942083165,-0.013439850518938376,0.013439850518938376,0.008729191432510497,0.008925408658168144,1,0,0,0,0.005333724042381759
2024-03-22,GLD,196.31530543263182,13056024.412626076,0.005333724042381759,0.005333724042381759,0.011179110056402486,0.008784534040953187,1,0,0,0,-0.015663613065817695
2024-03-25,GLD,193.24029844943723,12550143.486028299,-0.015663613065817695,0.015663613065817695,-0.02129316046044738,0.010456309444046097,1,0,0,0,0.0056924695148164815
2024-03-26,GLD,194.34031295739467,12908038.358729929,0.0056924695148164815,0.0056924695148164815,-0.015781111493320843,0.01052686719991937,1,0,0,0,0.008177340650794182
2024-03-27,GLD,195.92949989862925,10888818.283171223,0.008177340650794182,0.008177340650794182,-0.010126973724637556,0.010691280939423762,1,0,0,0,0.0035151034792320793
2024-03-28,GLD,196.61821236540712,11174182.853293814,0.0035151034792320793,0.0035151034792320793,0.006884915143321013,0.009681557548661101,1,0,0,0,-0.008192734201895367
2024-03-29,GLD,195.0073716122455,13329971.840921097,-0.008192734201895367,0.008192734201895367,-0.006662413903510744,0.010140554398443098,1,0,0,0,-0.0020431144067466606
2024-04-01,GLD,194.60894924188273,11199896.99051322,-0.0020431144067466606,0.0020431144067466606,0.0070826365071239294,0.008321361293676032,1,0,0,0,-0.02113699046536654
2024-04-02,GLD,190.49550173728204,13341637.294088928,-0.02113699046536654,0.02113699046536654,-0.01978390979001632,0.010355293137746562,1,0,0,0,-0.00557912226616653
2024-04-03,GLD,189.432704041935,12410167.348812753,-0.00557912226616653,0.00557912226616653,-0.03315884468676522,0.01015131353701178,1,0,0,0,0.002100419093655824
2024-04-04,GLD,189.83059211046753,13805379.269820381,0.002100419093655824,0.002100419093655824,-0.03452182874252285,0.009785293674911459,1,0,0,0,0.00022482729696064987
2024-04-05,GLD,189.87327120937218,11055444.259593345,0.00022482729696064987,0.00022482729696064987,-0.026327724744077963,0.009441973049516742,1,0,0,0,-0.0027975597534979912
2024-04-08,GLD,189.34208938757186,11406385.288902141,-0.0027975597534979912,0.0027975597534979912,-0.02706381117018719,0.008386194291389783,1,0,0,0,0.010694654699587892
2024-04-09,GLD,191.36703765367045,11821031.067404242,0.010694654699587892,0.010694654699587892,0.004575099718576947,0.009021404519499484,1,0,0,0,0.0029684539188281718
2024-04-10,GLD,191.93510188652803,10009233.587538678,0.0029684539188281718,0.0029684539188281718,0.013209956840604775,0.00853773216578266,1,0,0,0,0.00012388142731624207
2024-04-11,GLD,191.95887908090182,12246129.836880447,0.00012388142731624207,0.00012388142731624207,0.01121150677966476,0.008358717415270766,1,0,0,0,0.0016541980901426724
2024-04-12,GLD,192.27641709206338,9431507.852347272,0.0016541980901426724,0.0016541980901426724,0.012656578081710501,0.00817369513768912,1,0,0,0,-0.00846919617798969
2024-04-15,GLD,190.64799039530976,11483540.031837292,-0.00846919617798969,0.00846919617798969,0.006897045511443656,0.008478623828149479,1,0,0,0,-0.0013485364713460004
2024-04-16,GLD,190.39089462707284,14100622.184055822,-0.0013485364713460004,0.0013485364713460004,-0.005100894273987744,0.005194889016827086,1,0,0,0,-0.015711206231649583
2024-04-17,GLD,187.39962401695863,13277805.789056432,-0.015711206231649583,0.015711206231649583,-0.02363026786132527,0.0070511154702303375,1,0,0,0,-0.022189719243469085
2024-04-18,GLD,183.24127897369067,10513598.38725493,-0.022189719243469085,0.022189719243469085,-0.04541389358466241,0.009575047307429465,1,0,0,0,-0.0028183250783026673
2024-04-19,GLD,182.72484548177886,10797066.99566756,-0.0028183250783026673,0.0028183250783026673,-0.04967625127792541,0.00949203885416839,1,0,0,0,0.007450237201564894
2024-04-22,GLD,184.0861889232374,15350896.59855384,0.007450237201564894,0.007450237201564894,-0.03441841405443846,0.010141947299609091,1,0,0,0,-0.008893414780891137
2024-04-23,GLD,182.44903408970953,12259014.90569534,-0.008893414780891137,0.008893414780891137,-0.041713447236641166,0.009090747275959552,1,0,0,0,0.0031038544705727744
2024-04-24,GLD,183.01532933982057,15240161.323418202,0.0031038544705727744,0.0031038544705727744,-0.023395429420612457,0.009103568450120994,1,0,0,0,-0.014118067669095336
2024-04-25,GLD,180.43150653571922,12267957.71077288,-0.014118067669095336,0.014118067669095336,-0.015333730771301068,0.009373376562978562,1,0,0,0,-0.000253090711684059
2024-04-26,GLD,180.38584099731986,8914574.728396725,-0.000253090711684059,0.000253090711684059,-0.012800692091389565,0.009215367094252714,1,0,0,0,0.00010577518280151946
2024-04-29,GLD,180.40492134262618,12328521.002863,0.00010577518280151946,0.00010577518280151946,-0.019997521824661524,0.009390934440053888,1,0,0,0,-8.944834359214554e-05
2024-04-30,GLD,180.3887844212362,11605655.658888567,-8.944834359214554e-05,8.944834359214554e-05,-0.01129219279648419,0.009460474879262822,1,0,0,0,-0.011657331485424798
2024-05-01,GLD,178.28593256498505,13346358.048835034,-0.011657331485424798,0.011657331485424798,-0.025841533558394136,0.009044455031954212,1,0,0,0,0.004410471364211822
2024-05-02,GLD,179.07225756520472,10836061.2210097,0.004410471364211822,0.004410471364211822,-0.0075333238446657624,0.0071112249971011345,1,0,0,0,0.005577923245448371
2024-05-03,GLD,180.07110887329262,10892943.502708795,0.005577923245448371,0.005577923245448371,-0.0017447717752521186,0.007523776204222755,1,0,0,0,0.00435251511983451
2024-05-06,GLD,180.85487109730897,11444217.709959907,0.00435251511983451,0.00435251511983451,0.0024941102012856486,0.007172827332555087,1,0,0,0,0.018331385255880326
2024-05-07,GLD,184.17019141479634,11837508.528012441,0.018331385255880326,0.018331385255880326,0.02096253936015202,0.009073443450866183,1,0,0,0,-0.002821649601661721
2024-05-08,GLD,183.6505276675528,13476023.608317867,-0.002821649601661721,0.002821649601661721,0.030089839536904472,0.009112472080876939,1,0,0,0,0.0015944604082029884
2024-05-09,GLD,183.9433511628643,13790084.697639963,0.0015944604082029884,0.0015944604082029884,0.027201832734397025,0.00755576299469637,1,0,0,0,0.009863920663799586
2024-05-10,GLD,185.75775378536824,12419142.505728725,0.009863920663799586,0.009863920663799586,0.03157999607853279,0.007896862351112787,1,0,0,0,-0.010723594376361657
2024-05-13,GLD,183.76576298150988,14357722.662810266,-0.010723594376361657,0.010723594376361657,0.016095180995344682,0.008998505263772221,1,0,0,0,-0.00726971268738037
2024-05-14,GLD,182.42983868285708,11524300.672968218,-0.00726971268738037,0.00726971268738037,-0.009449698230586945,0.009448669955743167,1,0,0,0,0.008950326488709878
2024-05-15,GLD,184.0626453003513,12204560.286815027,0.008950326488709878,0.008950326488709878,0.0022440318469680864,0.008545260359254491,1,0,0,0,-0.002673321420977804
2024-05-16,GLD,183.57058668786806,9936193.796787594,-0.002673321420977804,0.002673321420977804,-0.0020265177982226046,0.00872787899532443,1,0,0,0,-0.006336532718108648
2024-05-17,GLD,182.40738565923797,14480668.36325418,-0.006336532718108648,0.006336532718108648,-0.018036222218758113,0.0090702958912406,1,0,0,0,0.0040880928916575444
2024-05-20,GLD,183.15308399593735,11500738.546542166,0.0040880928916575444,0.0040880928916575444,-0.003334021395672959,0.009060875551261208,1,0,0,0,-0.010792343324407892
2024-05-21,GLD,181.17643303252908,14925197.116078239,-0.010792343324407892,0.010792343324407892,-0.0068706175446823226,0.007529588866262599,1,0,0,0,0.0013053028571104956
2024-05-22,GLD,181.4129231482075,13996629.176184114,0.0013053028571104956,0.0013053028571104956,-0.014395762637334775,0.007568919624339194,1,0,0,0,-0.008205281553660062
2024-05-23,GLD,179.92437903630397,13448407.81185274,-0.008205281553660062,0.008205281553660062,-0.019862700868107264,0.007797943448336873,1,0,0,0,-0.005098054655688916
2024-05-24,GLD,179.007114718086,12728423.912575172,-0.005098054655688916,0.005098054655688916,-0.01864108149383903,0.006568990823881826,1,0,0,0,-0.021244892569515714
2024-05-27,GLD,175.2041277967213,12134021.051821193,-0.021244892569515714,0.021244892569515714,-0.0434006134419902,0.008408346805420526,1,0,0,0,0.0018554542096539083
2024-05-28,GLD,175.52921103319045,13443428.848896058,0.0018554542096539083,0.0018554542096539083,-0.031169738275643732,0.008594900446720621,1,0,0,0,0.0021344319246463443
2024-05-29,GLD,175.9038661849277,13084231.729892693,0.0021344319246463443,0.0021344319246463443,-0.030367500107912004,0.007693039115537038,1,0,0,0,-0.0012861825455219651
2024-05-30,GLD,175.67762170255082,13803960.134517746,-0.0012861825455219651,0.0012861825455219651,-0.023603012312724325,0.00774192048385508,1,0,0,0,-0.005206041423346342
2024-05-31,GLD,174.76303672681237,12954246.378765317,-0.005206041423346342,0.005206041423346342,-0.02370899055022213,0.0077180364351392364,1,0,0,0,0.0020267596189991652
2024-06-03,GLD,175.11723939254395,10495834.029123299,0.0020267596189991652,0.0020267596189991652,-0.0004959266957349495,0.007495054666632563,1,0,0,0,0.012032472166144562
2024-06-04,GLD,177.2243327013468,11345482.215874713,0.012032472166144562,0.012032472166144562,0.009657205533931457,0.008724050206247209,1,0,0,0,0.007234682287508282
2024-06-05,GLD,178.50649444205672,14104619.389428651,0.007234682287508282,0.007234682287508282,0.014795742206102913,0.009176173667583718,1,0,0,0,-0.005532721977826775
2024-06-06,GLD,177.51886763707236,15179961.743140839,-0.005532721977826775,0.005532721977826775,0.010480822296416559,0.008998837559284812,1,0,0,0,0.0021556976470199327
2024-06-07,GLD,177.90154464233922,11811364.32432626,0.0021556976470199327,0.0021556976470199327,0.01795864831779581,0.008951651799691587,1,0,0,0,-0.0018160371920301972
2024-06-10,GLD,177.57846882074912,12050264.612417974,-0.0018160371920301972,0.0018160371920301972,0.014054752329027309,0.00535462922522356,1,0,0,0,0.004563691278964614
2024-06-11,GLD,178.38888213023827,12871917.156671165,0.004563691278964614,0.004563691278964614,0.006571047051727064,0.00545011722495643,1,0,0,0,-0.006230608801888864
2024-06-12,GLD,177.2774107910785,12841584.147241151,-0.006230608801888864,0.006230608801888864,-0.006885372181106741,0.005980362532828519,1,0,0,0,0.01221841211333516
2024-06-13,GLD,179.4434592545089,13501019.642796699,0.01221841211333516,0.01221841211333516,0.010841617249222502,0.0069107856749845735,1,0,0,0,-0.006042334739975815
2024-06-14,GLD,178.35920180679395,12121463.276054082,-0.006042334739975815,0.006042334739975815,0.002572530583558663,0.007013912455452839,1,0,0,0,-0.007785855895889214
2024-06-17,GLD,176.9705227638204,12942560.932603037,-0.007785855895889214,0.007785855895889214,-0.003423534739126377,0.007674527796092731,1,0,0,0,0.003063817527292847
2024-06-18,GLD,177.5127281532784,11435513.025675325,0.003063817527292847,0.003063817527292847,-0.004911483084019785,0.006716612337068009,1,0,0,0,0.0134891219242406
2024-06-19,GLD,179.90721898644256,12943030.392570704,0.0134891219242406,0.0134891219242406,0.014834423537826158,0.0076697990771060365,1,0,0,0,-0.013234045213731114
2024-06-20,GLD,177.52631871609935,14191674.590760756,-0.013234045213731114,0.013234045213731114,-0.010683813978922596,0.008695340403002853,1,0,0,0,0.0007855344392593123
2024-06-21,GLD,177.66577175332577,12121486.682970265,0.0007855344392593123,0.0007855344392593123,-0.0038878288669362826,0.008669021741164075,1,0,0,0,0.005378005673043044
2024-06-24,GLD,178.6212592817207,11520770.210030038,0.005378005673043044,0.005378005673043044,0.0093277484414922,0.008808070486619137,1,0,0,0,0.02202143551575026
2024-06-25,GLD,182.55475582473522,14311199.534201045,0.02202143551575026,0.02202143551575026,0.028403752924709424,0.011106606510199254,1,0,0,0,-0.011750615712085456
2024-06-26,GLD,180.40962504262518,11347636.564312005,-0.011750615712085456,0.011750615712085456,0.0027925841943035046,0.011702536889843282,1,0,0,0,0.009407784233032842
2024-06-27,GLD,182.10687986858855,11789361.408212213,0.009407784233032842,0.009407784233032842,0.025802152523730637,0.01145605170161211,1,0,0,0,-0.005540751928617887
2024-06-28,GLD,181.0978708227421,10959236.531560294,-0.005540751928617887,0.005540751928617887,0.019317728088793062,0.011420239883775449,1,0,0,0,-0.0023119351826782907
2024-07-01,GLD,180.67918428367886,12577009.532401783,-0.0023119351826782907,0.0023119351826782907,0.011521165007085665,0.011046320347615563,1,0,0,0,0.008024580688710347
2024-07-02,GLD,182.12905897673357,13647019.50195434,0.008024580688710347,0.008024580688710347,-0.0023318858283284394,0.01120315234638301,1,0,0,0,0.0007851763697662201
2024-07-03,GLD,182.27206241008986,11507493.6145774,0.0007851763697662201,0.0007851763697662201,0.010323381399549136,0.010534920506793359,1,0,0,0,-0.01061047295837053
2024-07-04,GLD,180.3380696208212,11539913.662286326,-0.01061047295837053,0.01061047295837053,-0.009713033626427281,0.010157082811513927,1,0,0,0,-0.0014243600050859821
2024-07-05,GLD,180.0812032870589,12779622.467989668,-0.0014243600050859821,0.0014243600050859821,-0.005613912140790989,0.010201173335036593,1,0,0,0,-0.002783720967071347
2024-07-08,GLD,179.57990746569328,12563070.127078256,-0.002783720967071347,0.002783720967071347,-0.006084136489456604,0.010173814542042142,1,0,0,0,0.0017570736292833046
2024-07-09,GLD,179.89544258545038,10022446.502589067,0.0017570736292833046,0.0017570736292833046,-0.01226392100103324,0.0069299175520207085,1,0,0,0,-0.007270203561077147
2024-07-10,GLD,178.5875660981441,14113464.621920982,-0.007270203561077147,0.007270203561077147,-0.020214267964204558,0.006306356722245258,1,0,0,0,-0.005297775342920249
2024-07-11,GLD,177.64144929391722,13850054.146784754,-0.005297775342920249,0.005297775342920249,-0.014953139581530883,0.005233994922127506,1,0,0,0,-0.00246639756381612
2024-07-12,GLD,177.2033148561459,11783890.558078744,-0.00246639756381612,0.00246639756381612,-0.01598105953526696,0.005122506750248883,1,0,0,0,0.0004313388145752909
2024-07-15,GLD,177.27974952391477,11879973.812416658,0.0004313388145752909,0.0004313388145752909,-0.012808548429717459,0.005186510257085224,1,0,0,0,-0.001147630935340741
2024-07-16,GLD,177.07629779915166,11888980.195084166,-0.001147630935340741,0.001147630935340741,-0.01567101837479634,0.0038876048229716494,1,0,0,0,0.0036661960671942628
2024-07-17,GLD,177.7254942257362,11559261.839796046,0.0036661960671942628,0.0036661960671942628,-0.004827166253747572,0.004270895788629755,1,0,0,0,0.0053462229858036656
2024-07-18,GLD,178.67565434812917,13039125.803171732,0.0053462229858036656,0.0053462229858036656,0.00582186791608974,0.003872302953707234,1,0,0,0,0.002819378454935321
2024-07-19,GLD,179.17940863841977,11149234.469109263,0.002819378454935321,0.002819378454935321,0.011151562169579465,0.00403967949623605,1,0,0,0,-0.005125621297216399
2024-07-22,GLD,178.26100284548005,11906058.035222577,-0.005125621297216399,0.005125621297216399,0.005535055888788332,0.0042495640716528945,1,0,0,0,-0.012306179729506272
2024-07-23,GLD,176.06729090570153,13168107.66271388,-0.012306179729506272,0.012306179729506272,-0.0056981476684959675,0.005483403568405446,1,0,0,0,-0.007009727059945594
2024-07-24,GLD,174.83310725226852,10205456.5588465,-0.007009727059945594,0.007009727059945594,-0.01627446296361934,0.00545685431111034,1,0,0,0,-0.005392129134535471
2024-07-25,GLD,173.8903845609722,11616131.11468375,-0.005392129134535471,0.005392129134535471,-0.02678187917998842,0.005463058621581604,1,0,0,0,-0.002042768392567582
2024-07-26,GLD,173.53516677961963,10385779.592059305,-0.002042768392567582,0.002042768392567582,-0.03150050500607526,0.005461703069168411,1,0,0,0,0.007330115633835162
2024-07-29,GLD,174.80719961865114,11827158.8671813,0.007330115633835162,0.007330115633835162,-0.019374979225393107,0.006199480485898007,1,0,0,0,-0.000693003768672523
2024-07-30,GLD,174.68605757052433,11225882.057137668,-0.000693003768672523,0.000693003768672523,-0.00784491729311021,0.006203090402955015,1,0,0,0,-0.007779138984604525
2024-07-31,GLD,173.3271504500106,12221516.712198468,-0.007779138984604525,0.007779138984604525,-0.008613682076158202,0.006232430523761179,1,0,0,0,-0.010732032792495157
2024-08-01,GLD,171.46699778755135,12959360.518514875,-0.010732032792495157,0.010732032792495157,-0.013936289689273296,0.0060590979240543845,1,0,0,0,-0.0011681007559685233
2024-08-02,GLD,171.26670705781206,10559570.843248088,-0.0011681007559685233,0.0011681007559685233,-0.013072046225007461,0.0056725184161390075,1,0,0,0,-0.0022984807825746118
2024-08-05,GLD,170.87305382294483,12449644.728260908,-0.0022984807825746118,0.0022984807825746118,-0.02250562793917421,0.005707764356430357,1,0,0,0,-0.008819945358877368
2024-08-06,GLD,169.36596282492195,10221716.084003432,-0.008819945358877368,0.008819945358877368,-0.0304551766728981,0.005246049181318448,1,0,0,0,-0.01348912775700816
2024-08-07,GLD,167.08136371468788,14463813.821995884,-0.01348912775700816,0.01348912775700816,-0.03603467038549202,0.006021107246267807,1,0,0,0,-0.0031055704548008304
2024-08-08,GLD,166.56248076798772,11952558.327084104,-0.0031055704548008304,0.0031055704548008304,-0.028603271083339044,0.006027234400315555,1,0,0,0,0.0027653336262344003
2024-08-09,GLD,167.02308159692447,13228855.247009173,0.0027653336262344003,0.0027653336262344003,-0.024777877345741994,0.006405430464391459,1,0,0,0,0.0013115716425657143
2024-08-12,GLD,167.24214433440093,9469377.147010256,0.0013115716425657143,0.0013115716425657143,-0.02124916367624685,0.005455928009043348,1,0,0,0,-0.012034067188661979
2024-08-13,GLD,165.22954113270484,15089946.953858986,-0.012034067188661979,0.012034067188661979,-0.024422981000574717,0.005769269869540998,1,0,0,0,-0.003892965343566828
2024-08-14,GLD,164.58630825534175,,-0.003892965343566828,0.003892965343566828,-0.014933176291323291,0.005732071702380373,1,0,0,0,-0.0019577397357076376
2024-08-15,GLD,164.26409109971684,12444712.905708876,-0.0019577397357076376,0.0019577397357076376,-0.013798963954387844,0.005446488917812446,1,0,0,0,-0.008163550298106604
2024-08-16,GLD,162.92311292985156,12633167.513235418,-0.008163550298106604,0.008163550298106604,-0.024547317819026526,0.0054532126971364794,1,0,0,0,-0.0011104490879266424
2024-08-19,GLD,162.7421951076964,11789239.17477877,-0.0011104490879266424,0.0011104490879266424,-0.026906789820315136,0.005530240720731476,1,0,0,0,-0.0055615719543023025
2024-08-20,GLD,161.83709267960387,11588328.794706995,-0.0055615719543023025,0.0055615719543023025,-0.020531730765846024,0.005363808309805418,1,0,0,0,0.006981138104044025
2024-08-21,GLD,162.96689977395715,9730988.185521523,0.006981138104044025,0.006981138104044025,-0.009839266088113585,0.005467254397799593,1,0,0,0,-0.005653567097287393
2024-08-22,GLD,162.04555547144818,14245607.369682835,-0.005653567097287393,0.005653567097287393,-0.013505907550554586,0.0055584287344643294,1,0,0,0,0.012587678888504126
